0,0.38530711949132,0.360336169195467,0.614624114190932,0.534086565832752,0.608223779417279,0.482233866894586,0.386123332994985,0.453872127626155,0.598593768010553,0.844226988645152,0.394803716396333
0.38530711949132,0,0.365171333785753,0.570533810911493,0.437645399605784,0.603659182856166,0.456959692249327,0.525867808522668,0.449633265424847,0.617347280881338,0.657565924113277,0.377265136344094
0.360336169195467,0.365171333785753,0,0.527124599050921,0.507905235073657,0.485215688816743,0.359907834674099,0.346394704028047,0.326822584538629,0.434025907359181,0.790439827121055,0.298814439393664
0.614624114190932,0.570533810911493,0.527124599050921,0,0.657213505595739,0.350719726772222,0.570935998439962,0.684543267139792,0.615228100048011,0.74754299596638,0.818204468033969,0.543129151638583
0.534086565832752,0.437645399605784,0.507905235073657,0.657213505595739,0,0.628129103230695,0.258197339185589,0.439526434469429,0.24212328198052,0.456931792995561,0.369399891919569,0.276223488602111
0.608223779417279,0.603659182856166,0.485215688816743,0.350719726772222,0.628129103230695,0,0.476397597237502,0.597658675140635,0.557599995031383,0.60365303752258,0.818225625417946,0.511778408692852
0.482233866894586,0.456959692249327,0.359907834674099,0.570935998439962,0.258197339185589,0.476397597237502,0,0.312626939578887,0.18018854316618,0.34986524851795,0.55524578619886,0.140840486583422
0.386123332994985,0.525867808522668,0.346394704028047,0.684543267139792,0.439526434469429,0.597658675140635,0.312626939578887,0,0.284917607778704,0.243578049816319,0.71410752808453,0.304303951254162
0.453872127626155,0.449633265424847,0.326822584538629,0.615228100048011,0.24212328198052,0.557599995031383,0.18018854316618,0.284917607778704,0,0.317156068614014,0.518180276229381,0.146816430430261
0.598593768010553,0.617347280881338,0.434025907359181,0.74754299596638,0.456931792995561,0.60365303752258,0.34986524851795,0.243578049816319,0.317156068614014,0,0.682302834732772,0.383539312150876
0.844226988645152,0.657565924113277,0.790439827121055,0.818204468033969,0.369399891919569,0.818225625417946,0.55524578619886,0.71410752808453,0.518180276229381,0.682302834732772,0,0.570081054049499
0.394803716396333,0.377265136344094,0.298814439393664,0.543129151638583,0.276223488602111,0.511778408692852,0.140840486583422,0.304303951254162,0.146816430430261,0.383539312150876,0.570081054049499,0
