0,0.190224684807261,0.151513395512331,0.152920405814388,0.716381873840141,0.256348022571821,0.770242776986464,0.758938412559728,0.443125723930155,0.436682758622503,0.366804074609706,0.7816952049167
0.190224684807261,0,0.216291694512002,0.159872928997553,0.594347885759463,0.149179842356058,0.646807562912757,0.643209462649535,0.374998032396681,0.347094417348216,0.287189259465354,0.664990762013237
0.151513395512331,0.216291694512002,0,0.123121851672842,0.677172379679691,0.2122923954264,0.737228972266524,0.719318931633391,0.396900139766562,0.38195513971126,0.308958666965485,0.763555549194292
0.152920405814388,0.159872928997553,0.123121851672842,0,0.597118297634839,0.209821022576486,0.674483619845735,0.643713025297726,0.429174667875054,0.389552261806051,0.318523890550434,0.70268939066574
0.716381873840141,0.594347885759463,0.677172379679691,0.597118297634839,0,0.568844974688181,0.211378661329748,0.18611607722597,0.744070104007402,0.692873978926988,0.666437952969476,0.563639805877047
0.256348022571821,0.149179842356058,0.2122923954264,0.209821022576486,0.568844974688181,0,0.62212827566858,0.61464160665238,0.301585910258718,0.270871723153856,0.212339809200152,0.664627615236178
0.770242776986464,0.646807562912757,0.737228972266524,0.674483619845735,0.211378661329748,0.62212827566858,0,0.229637435154741,0.742532954416653,0.701381748862136,0.701784143933586,0.443266643012078
0.758938412559728,0.643209462649535,0.719318931633391,0.643713025297726,0.18611607722597,0.61464160665238,0.229637435154741,0,0.796426984938029,0.745438964223022,0.719293159311032,0.471254732702766
0.443125723930155,0.374998032396681,0.396900139766562,0.429174667875054,0.744070104007402,0.301585910258718,0.742532954416653,0.796426984938029,0,0.0663900422746362,0.116454509532797,0.74434596395179
0.436682758622503,0.347094417348216,0.38195513971126,0.389552261806051,0.692873978926988,0.270871723153856,0.701381748862136,0.745438964223022,0.0663900422746362,0,0.103101045481451,0.713940098252254
0.366804074609706,0.287189259465354,0.308958666965485,0.318523890550434,0.666437952969476,0.212339809200152,0.701784143933586,0.719293159311032,0.116454509532797,0.103101045481451,0,0.726854271126406
0.7816952049167,0.664990762013237,0.763555549194292,0.70268939066574,0.563639805877047,0.664627615236178,0.443266643012078,0.471254732702766,0.74434596395179,0.713940098252254,0.726854271126406,0
